131 PANORAMA CIRCLE	75076	-96.67404154599996	33.857097714000076	
191 PANORAMA CIRCLE	75076	-96.67577156699997	33.856864904000076	
313 APPLECROSS LANE	75076	-96.67319422899999	33.852764946000036	
214 APPLECROSS LANE	75076	-96.67292852399999	33.85126624700007	
303 DENISON DRIVE	75076	-96.67239654199994	33.84746120400007	
241 SHERMAN DRIVE	75076	-96.67337439699998	33.84819007800007	
87426 PRESTON BEND ROAD	75076	-96.66825548499997	33.85966392300003	
162 CHURCHILL LANE	75076	-96.67709094999998	33.85213646500006	
136 DENISON DRIVE	75076	-96.67545370599998	33.847483606000026	
34 DENISON DRIVE	75076	-96.67719484699995	33.84762526800006	
66 DENISON DRIVE	75076	-96.67665616199997	33.84758900400004	
88 DENISON DRIVE	75076	-96.67627035399994	33.84755095000003	
149 DENISON DRIVE	75076	-96.67520481199995	33.84770453500005	
226 DENISON DRIVE	75076	-96.67388304599996	33.84735915400006	
67 GREENVILLE STREET	75076	-96.67360666499997	33.84733648400004	
16 DENISON DRIVE	75076	-96.67752529799998	33.84765815500003	
271 DENISON DRIVE	75076	-96.67308890999999	33.84752443800005	
48 DENISON DRIVE	75076	-96.67697084699995	33.84760208300003	
199 DENISON DRIVE	75076	-96.67430970899994	33.84762745900008	
48 VETERAN BOULEVARD	75076	-96.66608300599995	33.85574895700006	
194 GRAVES CIRCLE	75076	-96.68108400399996	33.850669812000035	
268 DENISON DRIVE	75076	-96.67315029099996	33.84732580600007	
289 DENISON DRIVE	75076	-96.67275664399995	33.84749782700004	
301 DENISON DRIVE	75076	-96.67255984199994	33.84746772700004	
115 APPLECROSS LANE	75076	-96.67401419399994	33.850660805000075	
158 PRESTON SHORE DRIVE	75076	-96.67521789899996	33.84880157600003	
165 PRESTON SHORE DRIVE	75076	-96.67507181799999	33.84903873600007	
25 GOLDEN PARK ROAD	75076	-96.67112449999996	33.851243864000025	
20 LOU MODE LANE	75076	-96.66983265199997	33.85072511200008	
237 GRACE LANE	75076	-96.67409495799996	33.84932218500006	
150 PRESTON SHORE DRIVE	75076	-96.67536836699998	33.84875494800008	
153 PRESTON SHORE DRIVE	75076	-96.67525977099996	33.84905519800003	
16 GOLDEN PARK ROAD	75076	-96.67125286299995	33.85104285700004	
11 GLOMIN LANE	75076	-96.67171285399996	33.85029607800004	
92 GLOMIN LANE	75076	-96.67131805899999	33.85140753400003	
168 PRESTON SHORE DRIVE	75076	-96.67506987099995	33.84880675200003	
159 PRESTON SHORE DRIVE	75076	-96.67515248599994	33.849088351000034	
238 PRESTON SHORE DRIVE	75076	-96.67383418199995	33.84865096900006	
25 LOU MODE LANE	75076	-96.67022722999997	33.85054377500006	
93 GRACE LANE	75076	-96.67630520399996	33.85005793900007	
118 GRACE LANE	75076	-96.67592638599996	33.84974327400005	
48 GRACE LANE	75076	-96.67688033699994	33.849661093000066	
96 GRACE LANE	75076	-96.67632126899997	33.849811455000065	
2 LAKE SHORE DRIVE	75076	-96.66829832199994	33.84885646500004	
302 PRESTON SHORE DRIVE	75076	-96.67271863399998	33.84864391900004	
474 PRESTON SHORE DRIVE	75076	-96.66975949899995	33.84828322000004	
368 PRESTON SHORE DRIVE	75076	-96.67156494399995	33.848464653000065	
438 PRESTON SHORE DRIVE	75076	-96.67034245699995	33.84838713200003	
290 PRESTON SHORE DRIVE	75076	-96.67291368799994	33.84867178700006	
310 PRESTON SHORE DRIVE	75076	-96.67257304799995	33.848668376000035	
59 SCOTTY LANE	75076	-96.67245870999994	33.85165003900005	
304 APPLECROSS LANE	75076	-96.67288623299999	33.85260348300005	
88 SCOTTY LANE	75076	-96.67211191199999	33.85207330000003	
264 APPLECROSS LANE	75076	-96.67298538299997	33.85201450000005	
136 HEATHER LANE	75076	-96.67371561399995	33.85245810300006	
150 HEATHER LANE	75076	-96.67367925299999	33.85266930100005	
210 HILAND LANE	75076	-96.67250218299995	33.85141960200008	
301 APPLECROSS LANE	75076	-96.67320719499997	33.85256791100005	
275 APPLECROSS LANE	75076	-96.67317888999997	33.852196786000036	
91 HEATHER LANE	75076	-96.67403129699994	33.85192727700007	
118 HEATHER LANE	75076	-96.67371599599994	33.852201157000025	
112 SCOTTY LANE	75076	-96.67207241199998	33.852551696000035	
3 SCOTTY LANE	75076	-96.67243189899995	33.85067778000007	
135 GLOMIN LANE	75076	-96.67148913199998	33.852082418000066	
128 APPLECROSS LANE	75076	-96.67376736499995	33.85037390800005	
62 SCOTTY LANE	75076	-96.67214629999995	33.85165581600006	
117 GLOMIN LANE	75076	-96.67152427999997	33.851818983000044	
79 GLOMIN LANE	75076	-96.67166290499995	33.85129285600004	
112 GLOMIN LANE	75076	-96.67125787699996	33.85173164100007	
109 LOCH LOMOND LANE	75076	-96.67073245199998	33.851649020000025	
446 SHERMAN DRIVE	75076	-96.66987417599995	33.84764451700005	
220 SHERMAN DRIVE	75076	-96.67377194099998	33.847909712000046	
